#{"t_start": 1701504171.0640025, "env_id": "Reacher-v4"}
r,l,t
-58.444466,50,13.001411
-53.662402,50,13.058415
-63.258137,50,13.117316
-62.870932,50,13.452322
-56.36695,50,13.50603
-58.374901,50,13.557412
-61.896904,50,13.616613
-50.370863,50,13.674719
-53.628451,50,13.73352
-60.218476,50,13.790425
-54.339657,50,13.843855
-55.351366,50,13.899835
-59.234172,50,13.958074
-65.290275,50,14.297835
-54.111449,50,14.351931
-57.586066,50,14.408892
-63.91277,50,14.467717
-53.425593,50,14.519298
-55.883076,50,14.578068
-60.882451,50,14.634555
-51.12875,50,14.694708
-61.023252,50,14.75178
-55.768059,50,14.810895
-58.429988,50,14.862407
-56.243001,50,15.19679
-67.697591,50,15.254021
-46.621085,50,15.308437
-56.735119,50,15.360782
-60.044513,50,15.419379
-55.192037,50,15.470608
-64.803439,50,15.528818
-51.534296,50,15.579659
-52.38726,50,15.63748
-48.383021,50,15.695677
-60.632857,50,16.040487
-55.576375,50,16.093085
-54.132408,50,16.154607
-58.454772,50,16.212675
-56.27544,50,16.272543
-48.546849,50,16.331303
-52.353623,50,16.391055
-51.45049,50,16.450436
-60.806002,50,16.510122
-62.946047,50,16.561914
-56.243287,50,16.908957
-56.96886,50,16.966026
-52.631826,50,17.02515
-61.238196,50,17.085594
-55.364719,50,17.139998
-46.404468,50,17.197965
-63.798167,50,17.258964
-55.329971,50,17.311382
-58.776608,50,17.367409
-55.253215,50,17.420093
-62.166376,50,17.765041
-50.659329,50,17.817263
-52.069726,50,17.87648
-62.76186,50,17.93299
-62.723761,50,17.991603
-57.560023,50,18.049046
-56.859428,50,18.103051
-52.894724,50,18.160067
-60.738565,50,18.219227
-61.752772,50,18.270683
-56.048254,50,18.323651
-51.726409,50,18.664092
-59.516556,50,18.723175
-54.580162,50,18.780074
-56.103326,50,18.834091
-57.982008,50,18.891103
-56.396385,50,18.950004
-55.592051,50,19.006308
-59.905136,50,19.06481
-62.038687,50,19.121247
-57.729986,50,19.178931
-52.543974,50,19.512998
-53.189997,50,19.566509
-57.144064,50,19.623279
-57.71961,50,19.678496
-48.373422,50,19.730611
-49.746563,50,19.790593
-51.945129,50,19.848308
-52.486695,50,19.907626
-50.877456,50,19.96468
-59.631452,50,20.023592
-57.062687,50,20.359537
-57.695647,50,20.41297
-60.116853,50,20.463963
-60.405212,50,20.516567
-52.766815,50,20.567142
-56.716305,50,20.619633
-54.210508,50,20.671239
-54.174983,50,20.72462
-58.857463,50,20.776611
-49.712177,50,20.831199
-63.300384,50,21.173856
-51.13989,50,21.228108
-54.02861,50,21.285273
-60.876198,50,21.344478
-55.250016,50,21.401491
-74.490982,50,21.460249
-54.967315,50,21.511907
-55.990264,50,21.5655
-57.287308,50,21.617266
-51.612909,50,21.670854
-58.142767,50,21.729043
-52.832684,50,22.069733
-57.382839,50,22.126774
-52.769994,50,22.180101
-62.163849,50,22.231358
-52.861601,50,22.284436
-57.306014,50,22.335359
-53.502222,50,22.388199
-53.798322,50,22.439151
-60.303596,50,22.497954
-53.181944,50,22.549659
-56.809497,50,22.888625
-47.724475,50,22.945384
-67.699517,50,23.004156
-50.287153,50,23.055946
-58.38419,50,23.10962
-58.98517,50,23.161365
-52.141586,50,23.215218
-57.551195,50,23.266893
-49.836779,50,23.320661
-52.638147,50,23.377551
-58.709874,50,23.717079
-58.717638,50,23.769775
-49.018459,50,23.824456
-58.006152,50,23.876172
-57.718162,50,23.929153
-54.257301,50,23.985392
-52.402575,50,24.038549
-57.253373,50,24.089746
-59.120552,50,24.146909
-57.748456,50,24.200814
-56.559592,50,24.563722
-45.543929,50,24.615376
-48.780624,50,24.669166
-51.970831,50,24.726652
-55.003006,50,24.780735
-50.244863,50,24.837549
-57.162764,50,24.896336
-59.891196,50,24.957679
-47.359285,50,25.020858
-49.141593,50,25.083338
-50.674559,50,25.473208
-53.664302,50,25.530514
-58.537222,50,25.589645
-50.995685,50,25.641525
-62.763015,50,25.696225
-50.161469,50,25.748935
-55.949742,50,25.803914
-58.702998,50,25.862432
-52.621787,50,25.917174
-43.359098,50,25.975861
-55.562404,50,26.035805
-58.374994,50,26.392716
-58.412053,50,26.454165
-51.722477,50,26.523137
-55.288565,50,26.584342
-53.871092,50,26.642955
-57.624618,50,26.697102
-56.345987,50,26.755854
-48.195889,50,26.816229
-62.636364,50,26.873923
-52.55473,50,26.927873
-51.272005,50,27.265061
-52.631066,50,27.319049
-55.08051,50,27.376458
-51.071863,50,27.436141
-49.155082,50,27.493148
-58.143813,50,27.553482
-46.623173,50,27.610697
-55.208341,50,27.669692
-51.961707,50,27.727867
-50.694929,50,27.78863
-56.543276,50,28.138885
-57.041197,50,28.198782
-54.275619,50,28.256389
-50.961661,50,28.31026
-52.195472,50,28.364877
-59.13252,50,28.42083
-59.509838,50,28.472386
-54.437629,50,28.526785
-53.91255,50,28.578893
-48.138663,50,28.631895
-54.081072,50,28.96576
-55.575398,50,29.024986
-54.656716,50,29.081947
-46.881387,50,29.13884
-49.254885,50,29.200455
-49.753527,50,29.259822
-51.766478,50,29.317632
-50.865371,50,29.377356
-51.13743,50,29.429121
-52.776281,50,29.488126
-60.355242,50,29.540809
-53.358376,50,29.880664
-61.259005,50,29.93567
-60.084424,50,29.990207
-51.781101,50,30.048397
-61.106765,50,30.107463
-53.380578,50,30.160139
-50.512883,50,30.213448
-52.77763,50,30.264557
-61.818401,50,30.324791
-54.807124,50,30.376476
-61.477352,50,30.709855
-55.373309,50,30.763482
-56.027055,50,30.817679
-52.090241,50,30.869934
-52.040383,50,30.923738
-61.574549,50,30.975312
-54.587895,50,31.028377
-48.542046,50,31.079439
-58.358926,50,31.132443
-49.026055,50,31.183559
-50.188157,50,31.516353
-54.677016,50,31.573521
-52.90532,50,31.62703
-49.865553,50,31.683292
-52.488731,50,31.743161
-51.830001,50,31.795204
-49.313913,50,31.854391
-48.897626,50,31.910587
-51.839594,50,31.969015
-52.40106,50,32.025318
-60.483133,50,32.365899
-59.711647,50,32.417747
-53.079075,50,32.470948
-55.232161,50,32.521682
-51.626315,50,32.574641
-59.131574,50,32.626209
-46.717607,50,32.679565
-58.184002,50,32.737842
-59.018031,50,32.792431
-54.728759,50,32.844275
-56.545408,50,32.896972
-50.091808,50,33.227546
-52.9777,50,33.281381
-49.784922,50,33.332858
-56.136051,50,33.385896
-54.503738,50,33.436754
-52.359991,50,33.489632
-49.006838,50,33.540766
-52.020651,50,33.593775
-60.560516,50,33.644881
-51.19081,50,33.697832
-59.811113,50,34.032875
-48.53926,50,34.08668
-49.799218,50,34.139461
-55.11984,50,34.196579
-56.82302,50,34.249346
-52.528636,50,34.303147
-54.668739,50,34.354396
-55.278551,50,34.407155
-45.384357,50,34.458171
-49.048405,50,34.51105
-60.548127,50,34.853014
-42.989229,50,34.906518
-54.135753,50,34.962934
-52.835996,50,35.015902
-53.25158,50,35.072012
-58.86346,50,35.130419
-56.859638,50,35.183849
-49.181598,50,35.237149
-54.809069,50,35.289281
-56.795702,50,35.343899
-43.89318,50,35.67009
-49.320679,50,35.728024
-49.389476,50,35.785116
-50.813485,50,35.838583
-49.379142,50,35.894731
-54.461762,50,35.947742
-54.731247,50,35.998043
-49.009496,50,36.050034
-55.100568,50,36.099417
-57.93968,50,36.150859
-50.19223,50,36.200315
-56.02622,50,36.53337
-54.507327,50,36.583659
-56.997286,50,36.635967
-50.737605,50,36.685411
-48.375365,50,36.742102
-48.615552,50,36.798123
-52.77286,50,36.855156
-50.171766,50,36.905319
-48.018708,50,36.959053
-58.303035,50,37.015605
-56.618146,50,37.359761
-50.412485,50,37.411196
-54.941146,50,37.465262
-57.438232,50,37.516851
-50.91024,50,37.570832
-48.844399,50,37.622658
-49.626369,50,37.677034
-54.082509,50,37.728885
-42.742235,50,37.784018
-46.798885,50,37.836426
-43.515388,50,38.177756
-47.880553,50,38.235356
-49.608421,50,38.294925
-57.193768,50,38.352217
-49.648486,50,38.406066
-51.040381,50,38.458122
-45.358348,50,38.512116
-48.232926,50,38.569121
-48.689484,50,38.628855
-47.69436,50,38.685904
-52.626266,50,39.029047
-49.273101,50,39.085614
-48.339867,50,39.145822
-49.682955,50,39.204357
-51.498944,50,39.263511
-57.045994,50,39.319347
-52.684206,50,39.371888
-52.796376,50,39.422193
-53.74076,50,39.474901
-51.998823,50,39.525761
-50.905253,50,39.578402
-51.062784,50,39.909617
-49.062229,50,39.962112
-44.691402,50,40.011955
-56.201669,50,40.069116
-51.805681,50,40.119033
-44.494545,50,40.172777
-58.716462,50,40.223188
-54.995471,50,40.276028
-57.937659,50,40.327351
-41.934903,50,40.380372
-48.862817,50,40.712462
-49.93762,50,40.770964
-50.524574,50,40.828521
-49.650463,50,40.886401
-46.078187,50,40.936522
-52.113257,50,40.993589
-54.943637,50,41.048546
-47.9185,50,41.100273
-55.811798,50,41.154932
-52.393902,50,41.206804
-46.718385,50,41.534163
-50.515994,50,41.587072
-52.023498,50,41.642882
-46.153432,50,41.700271
-57.663696,50,41.756778
-48.069299,50,41.811236
-47.237853,50,41.862149
-50.956692,50,41.920109
-46.099118,50,41.97559
-50.845317,50,42.032538
-44.995089,50,42.36237
-49.079675,50,42.420662
-54.79763,50,42.476259
-56.38049,50,42.533888
-41.417287,50,42.584925
-48.68156,50,42.642956
-46.743205,50,42.698938
-52.602087,50,42.752023
-39.850001,50,42.804633
-50.26241,50,42.863489
-43.924897,50,42.914942
-45.34348,50,43.248764
-54.765537,50,43.304662
-47.584606,50,43.357364
-38.143223,50,43.41331
-49.567893,50,43.470871
-54.223686,50,43.520765
-50.030508,50,43.577897
-46.549311,50,43.633482
-45.784813,50,43.685875
-49.797237,50,43.74186
-50.009327,50,44.073694
-47.646816,50,44.130505
-52.258609,50,44.192813
-53.324216,50,44.250217
-51.233929,50,44.308377
-50.336873,50,44.359069
-42.748463,50,44.416424
-44.88509,50,44.47372
-56.920283,50,44.532862
-46.830927,50,44.584425
-47.130756,50,44.926104
-55.121471,50,44.982575
-45.267332,50,45.035564
-42.602672,50,45.085986
-55.94878,50,45.143803
-55.488345,50,45.197386
-47.646307,50,45.251293
-52.517017,50,45.303009
-50.980681,50,45.356636
-51.58315,50,45.412706
-46.708695,50,45.742998
-45.234934,50,45.799035
-42.059075,50,45.859213
-48.025353,50,45.91505
-47.253188,50,45.972511
-58.010055,50,46.027408
-50.517095,50,46.079404
-51.425033,50,46.129536
-50.502266,50,46.18172
-51.205175,50,46.231877
-49.226117,50,46.561877
-51.091269,50,46.613107
-42.633768,50,46.6658
-44.822778,50,46.716554
-40.311843,50,46.769567
-50.845515,50,46.821649
-44.519166,50,46.874975
-41.304211,50,46.925792
-53.893326,50,46.983738
-49.379632,50,47.034231
-46.449134,50,47.0877
-51.235814,50,47.442601
-48.798163,50,47.49622
-45.529106,50,47.560024
-44.355856,50,47.619979
-47.51537,50,47.676688
-46.6651,50,47.73481
-55.803614,50,47.790598
-49.038785,50,47.844195
-43.276753,50,47.894642
-53.39489,50,47.951933
-45.409142,50,48.277587
-45.225497,50,48.329633
-44.714152,50,48.384357
-49.750904,50,48.440692
-54.595493,50,48.489964
-51.853193,50,48.541111
-54.580434,50,48.595352
-45.940153,50,48.651614
-55.986098,50,48.700714
-49.802749,50,48.752172
-42.808713,50,49.077106
-43.809826,50,49.129737
-49.806516,50,49.188934
-43.53898,50,49.242353
-53.604333,50,49.297574
-42.108909,50,49.354913
-47.765918,50,49.409354
-41.368569,50,49.466271
-54.197761,50,49.520889
-41.129997,50,49.572735
-50.120777,50,49.902533
-49.217949,50,49.960492
-39.610179,50,50.01035
-54.435888,50,50.067054
-48.237882,50,50.116275
-53.03589,50,50.169353
-45.942871,50,50.218892
-43.807085,50,50.270857
-49.317795,50,50.326652
-49.045503,50,50.38233
-39.904786,50,50.434276
-46.032922,50,50.788033
-38.585763,50,50.845902
-50.412744,50,50.905369
-50.937881,50,50.956359
-53.752136,50,51.008883
-50.681,50,51.059425
-51.962444,50,51.111862
-54.657916,50,51.161984
-48.641385,50,51.214194
-49.231904,50,51.264345
-42.754202,50,51.590524
-42.059061,50,51.640219
-41.350716,50,51.691547
-46.382043,50,51.74101
-47.976981,50,51.793461
-43.485162,50,51.84458
-49.206981,50,51.897212
-50.428185,50,51.947541
-45.530563,50,52.00009
-40.43481,50,52.050361
-48.50592,50,52.386131
-43.494847,50,52.441252
-47.463371,50,52.498349
-49.112162,50,52.553368
-46.127482,50,52.609973
-46.306281,50,52.659535
-46.532728,50,52.710933
-39.461592,50,52.765977
-44.681127,50,52.82367
-47.475971,50,52.880766
-49.096693,50,53.210617
-48.829422,50,53.261104
-47.663736,50,53.313247
-44.438046,50,53.363217
-36.440976,50,53.420456
-38.432436,50,53.475467
-53.553972,50,53.532801
-48.190294,50,53.582942
-51.526086,50,53.639901
-44.548718,50,53.689457
-37.074969,50,53.741735
-48.756537,50,54.078509
-45.179691,50,54.132304
-46.553381,50,54.191506
-45.303626,50,54.251472
-47.728591,50,54.307979
-50.472048,50,54.366162
-51.780226,50,54.421823
-42.826519,50,54.474373
-41.630204,50,54.529925
-44.593787,50,54.58838
-45.392107,50,54.914007
-45.524561,50,54.966812
-35.074672,50,55.017983
-46.510907,50,55.076326
-41.980903,50,55.127003
-40.844312,50,55.18097
-39.861669,50,55.236951
-51.523073,50,55.295402
-39.390102,50,55.346698
-43.719147,50,55.404452
-40.932667,50,55.736728
-44.54555,50,55.795834
-46.786884,50,55.846941
-42.037931,50,55.90554
-47.020655,50,55.960813
-43.450118,50,56.018369
-55.243069,50,56.073921
-48.036402,50,56.126366
-48.911192,50,56.176595
-49.266925,50,56.229026
-43.826306,50,56.554824
-42.579864,50,56.60733
-47.353624,50,56.657627
-52.093073,50,56.715344
-40.622831,50,56.765907
-47.371587,50,56.82377
-31.638734,50,56.875119
-48.254945,50,56.933097
-42.799973,50,56.989323
-47.261152,50,57.047913
-38.276773,50,57.102748
-40.024539,50,57.442594
-47.80986,50,57.499881
-44.519611,50,57.558945
-43.340248,50,57.610942
-48.366907,50,57.6711
-40.092051,50,57.722204
-40.04328,50,57.780488
-39.793893,50,57.836024
-41.473424,50,57.894675
-41.868235,50,57.95244
-44.386459,50,58.282818
-36.86436,50,58.338114
-45.984841,50,58.395221
-47.554176,50,58.450584
-43.837438,50,58.504599
-44.070188,50,58.554906
-37.957462,50,58.613361
-46.606326,50,58.669064
-41.065934,50,58.721298
-44.999924,50,58.771632
-33.876378,50,59.10351
-46.154501,50,59.162148
-52.074883,50,59.222282
-38.614352,50,59.279084
-38.960222,50,59.337416
-45.952631,50,59.393192
-43.136489,50,59.450742
-40.491433,50,59.506058
-42.61447,50,59.563428
-47.820145,50,59.619243
-39.023622,50,59.94875
-46.297374,50,60.000159
-50.064725,50,60.053268
-34.780672,50,60.10371
-44.82602,50,60.162556
-43.353484,50,60.218361
-53.095502,50,60.276209
-41.290267,50,60.327597
-42.971055,50,60.380425
-44.54842,50,60.430954
-41.612376,50,60.483337
-43.01035,50,60.815934
-51.972861,50,60.873051
-44.394949,50,60.924905
-37.561799,50,60.978222
-40.655553,50,61.034884
-44.411383,50,61.088479
-44.330282,50,61.139862
-43.946535,50,61.198778
-36.965252,50,61.255531
-41.434107,50,61.314605
-40.294039,50,61.650871
-44.717362,50,61.709713
-34.862386,50,61.760997
-43.024252,50,61.814416
-48.816181,50,61.870872
-38.938089,50,61.925326
-41.058247,50,61.982222
-49.771907,50,62.04098
-47.676049,50,62.094352
-42.235205,50,62.147992
-45.136866,50,62.47882
-43.816253,50,62.532354
-41.152023,50,62.583806
-40.01103,50,62.64322
-43.898472,50,62.699694
-48.642523,50,62.758413
-47.891761,50,62.809591
-43.229478,50,62.863016
-51.935472,50,62.915035
-49.054085,50,62.969001
-36.286504,50,63.295804
-36.690118,50,63.348281
-42.299676,50,63.398445
-43.448473,50,63.450582
-43.02759,50,63.500808
-40.389696,50,63.553709
-43.509881,50,63.604392
-44.706564,50,63.657677
-49.028365,50,63.708983
-39.280777,50,63.762518
-43.951391,50,63.813655
-42.125472,50,64.146038
-38.100164,50,64.198603
-45.350589,50,64.251939
-44.735806,50,64.302995
-37.684893,50,64.361207
-48.292411,50,64.416397
-46.483479,50,64.473976
-44.054818,50,64.529526
-44.319247,50,64.584084
-41.169531,50,64.634887
-45.293143,50,64.970935
-37.522103,50,65.027268
-48.577565,50,65.084696
-36.615039,50,65.134359
-44.872534,50,65.187723
-42.607033,50,65.237545
-45.906441,50,65.290354
-42.268214,50,65.341372
-36.408076,50,65.393015
-40.386038,50,65.442296
-37.280345,50,65.775091
-39.4426,50,65.830224
-42.943166,50,65.887089
-46.372911,50,65.942652
-53.174855,50,65.994969
-39.145507,50,66.045098
-32.625938,50,66.09705
-44.920199,50,66.146652
-36.694327,50,66.198491
-43.80343,50,66.248035
-39.843606,50,66.575767
-42.245019,50,66.625895
-48.28802,50,66.677826
-31.982052,50,66.727847
-42.106146,50,66.785086
-47.674803,50,66.834644
-41.175229,50,66.886532
-40.062761,50,66.937759
-50.120074,50,66.99035
-37.25437,50,67.04062
-49.70388,50,67.372572
-45.84356,50,67.423129
-38.61664,50,67.475418
-40.25893,50,67.525254
-42.698616,50,67.576748
-42.272584,50,67.626385
-37.639628,50,67.678391
-37.556275,50,67.727674
-33.584867,50,67.784912
-41.163881,50,67.839703
-34.501045,50,67.896922
-37.495544,50,68.227788
-40.55621,50,68.279685
-44.406384,50,68.335375
-41.499293,50,68.387426
-44.167506,50,68.442015
-37.57175,50,68.493534
-43.48137,50,68.548106
-44.058763,50,68.604668
-42.267669,50,68.654024
-48.398452,50,68.705159
-37.556899,50,69.040255
-37.506154,50,69.098026
-43.923064,50,69.156706
-43.039851,50,69.210787
-45.506798,50,69.262018
-37.656302,50,69.315
-40.433217,50,69.371026
-43.247562,50,69.42359
-48.129369,50,69.473859
-49.056112,50,69.525512
-44.787548,50,69.851508
-35.739196,50,69.903908
-45.703971,50,69.955487
-41.273704,50,70.008345
-49.33294,50,70.058801
-43.517853,50,70.110388
-37.031467,50,70.161337
-45.11448,50,70.214933
-41.296627,50,70.265415
-35.886702,50,70.318719
-45.565199,50,70.64555
-39.206429,50,70.698109
-43.858661,50,70.748347
-44.335906,50,70.800352
-40.489958,50,70.850222
-41.787797,50,70.908965
-42.133181,50,70.966693
-39.941902,50,71.026075
-47.366446,50,71.082042
-35.364415,50,71.134493
-36.071677,50,71.184523
-42.733759,50,71.514699
-42.308876,50,71.565151
-39.597079,50,71.617782
-34.392334,50,71.668338
-49.149147,50,71.725983
-48.343653,50,71.776413
-41.937115,50,71.828414
-38.518897,50,71.878498
-34.917952,50,71.930978
-39.076437,50,71.988338
-37.686661,50,72.321294
-35.967119,50,72.376889
-50.090924,50,72.434604
-40.743631,50,72.485088
-41.745956,50,72.537678
-42.483534,50,72.58818
-40.863262,50,72.645979
-40.793386,50,72.701295
-38.227715,50,72.759025
-36.202803,50,72.814647
-32.89086,50,73.149666
-41.543173,50,73.205347
-39.946107,50,73.257963
-40.011726,50,73.308264
-40.516526,50,73.365756
-33.639149,50,73.421355
-37.731034,50,73.479042
-48.88752,50,73.529667
-39.698117,50,73.582233
-42.257192,50,73.63272
-42.00298,50,73.960935
-39.300885,50,74.011799
-35.970519,50,74.064615
-35.159415,50,74.120824
-31.085725,50,74.18223
-35.688917,50,74.238759
-38.504807,50,74.297095
-41.432048,50,74.347803
-46.139816,50,74.4054
-42.510496,50,74.455946
-46.63303,50,74.508365
-44.917659,50,74.837057
-36.825315,50,74.889249
-40.198623,50,74.939218
-36.601945,50,74.992651
-41.74269,50,75.042217
-38.863336,50,75.095474
-40.943335,50,75.151613
-31.971283,50,75.205965
-36.291465,50,75.261861
-37.617038,50,75.320484
-35.997335,50,75.653774
-40.153318,50,75.711727
-43.105467,50,75.76745
-49.334275,50,75.820379
-35.930541,50,75.8711
-39.012369,50,75.923716
-37.938916,50,75.975714
-47.662479,50,76.028986
-45.787427,50,76.080177
-39.236808,50,76.133664
-43.336076,50,76.459908
-45.399017,50,76.512707
-32.234666,50,76.563142
-40.516026,50,76.615209
-40.426578,50,76.665283
-36.673672,50,76.718058
-43.364064,50,76.768721
-40.686957,50,76.820745
-48.68211,50,76.870991
-34.038668,50,76.923765
-35.844458,50,77.253871
-39.76142,50,77.306651
-42.074572,50,77.356848
-39.789998,50,77.408645
-36.655638,50,77.458746
-38.322598,50,77.511249
-35.356493,50,77.566753
-42.333006,50,77.625253
-37.592386,50,77.681119
-41.103808,50,77.738912
-40.074158,50,77.789204
-48.095842,50,78.123162
-37.191116,50,78.173883
-45.969188,50,78.231771
-41.824019,50,78.282138
-39.001526,50,78.334861
-38.054099,50,78.385039
-44.650123,50,78.44273
-36.199482,50,78.492847
-37.004968,50,78.551058
-38.288471,50,78.606971
-36.243435,50,78.941661
-39.334767,50,78.998741
-37.96426,50,79.057349
-41.321499,50,79.113971
-35.843303,50,79.175266
-39.191238,50,79.232174
-37.323801,50,79.291007
-38.731278,50,79.341803
-31.138681,50,79.394461
-40.594509,50,79.449996
-41.271988,50,79.782954
-41.152488,50,79.833217
-37.833833,50,79.885509
-40.916002,50,79.940792
-38.982959,50,79.998915
-41.708565,50,80.053612
-31.494472,50,80.107182
-43.260537,50,80.164992
-41.151165,50,80.2182
-32.57176,50,80.269965
-33.873376,50,80.601118
-41.042351,50,80.657247
-37.821195,50,80.709739
-42.310538,50,80.76539
-35.117985,50,80.822312
-40.147369,50,80.877627
-37.122256,50,80.93533
-37.533713,50,80.991483
-31.881309,50,81.045294
-34.923758,50,81.096523
-35.715204,50,81.155258
-39.39173,50,81.488516
-41.013141,50,81.546019
-36.384352,50,81.596703
-35.863932,50,81.649699
-41.672686,50,81.700513
-46.713494,50,81.75862
-36.308702,50,81.810018
-32.306104,50,81.862961
-34.046842,50,81.919677
-37.836025,50,81.97815
-40.295512,50,82.313507
-40.262983,50,82.366164
-35.018278,50,82.41638
-34.90006,50,82.468755
-38.331877,50,82.519151
-41.591366,50,82.571562
-34.95561,50,82.622413
-37.673932,50,82.680273
-38.933667,50,82.73622
-35.103485,50,82.794395
-32.273459,50,83.12805
-35.856602,50,83.186415
-43.352372,50,83.242133
-38.452223,50,83.295257
-40.141576,50,83.345782
-41.649949,50,83.398616
-36.652835,50,83.449376
-31.692712,50,83.501818
-35.888221,50,83.552554
-37.784125,50,83.605275
-36.363434,50,83.932341
-43.561971,50,83.990565
-41.729348,50,84.047865
-37.294895,50,84.101526
-36.892586,50,84.155099
-36.546855,50,84.209014
-36.030797,50,84.265552
-32.798836,50,84.325486
-33.567263,50,84.382469
-35.333136,50,84.441162
-32.929877,50,84.497085
-24.532918,50,84.825981
-27.809692,50,84.88147
-35.523349,50,84.93912
-43.860083,50,84.994698
-34.237276,50,85.04873
-36.15996,50,85.105641
-33.960796,50,85.165933
-37.401208,50,85.222226
-35.558723,50,85.275313
-36.204627,50,85.331756
-37.718022,50,85.667392
-38.663909,50,85.723049
-33.290786,50,85.775707
-38.583117,50,85.83116
-35.116345,50,85.883664
-38.259536,50,85.938993
-38.027433,50,85.990728
-39.965987,50,86.046931
-36.865712,50,86.105624
-30.588276,50,86.161823
-33.373443,50,86.496038
-33.482056,50,86.552001
-32.470551,50,86.609621
-37.344482,50,86.665423
-40.086955,50,86.72345
-30.216267,50,86.779424
-34.504921,50,86.837545
-42.355383,50,86.893357
-36.105731,50,86.946176
-27.166937,50,86.996629
-27.156439,50,87.335861
-31.072515,50,87.392038
-35.646576,50,87.45021
-35.637951,50,87.504845
-37.141024,50,87.561645
-36.309009,50,87.616716
-31.16818,50,87.673525
-32.017862,50,87.723326
-36.873408,50,87.78054
-32.888059,50,87.835634
-39.583615,50,88.174973
-37.465,50,88.225834
-36.425359,50,88.284176
-34.507239,50,88.340305
-38.820022,50,88.397812
-38.291077,50,88.448259
-36.57535,50,88.500611
